GAME_ID,TEAM1,TEAM2,DATE,PF,3PM,DUNKS,OT,CLUTCH,GEI,PERFORMANCES,norm_GEI,norm_PERFORMANCES,norm_DUNKS,norm_3PM,norm_PF,norm_CLUTCH,norm_OT,EI
0022401169,ATL,BKN,2025-04-10,45,37,11,0,0,1.9,1,0.04347826086956521,0.3333333333333333,0.43478260869565216,0.6764705882352942,0.58,0,0.0,0.16183546462063086
0022401167,DET,NYK,2025-04-10,42,19,15,0,1,7.1,1,0.4202898550724638,0.3333333333333333,0.6086956521739131,0.14705882352941177,0.52,1,0.0,0.39232907075873824
0022401168,CLE,IND,2025-04-10,32,31,6,0,1,9.6,0,0.6014492753623188,0.0,0.21739130434782608,0.5,0.32,1,0.0,0.3861739130434782
0022401170,MIN,MEM,2025-04-10,47,38,7,0,0,4.4,2,0.22463768115942034,0.6666666666666666,0.2608695652173913,0.7058823529411765,0.62,0,0.0,0.26639982949701624
0022401161,NOP,MIL,2025-04-10,38,33,12,0,0,4.7,0,0.24637681159420294,0.0,0.4782608695652174,0.5588235294117647,0.44,0,0.0,0.1556214833759591
0022401158,CHA,TOR,2025-04-09,29,30,11,0,0,4.3,0,0.2173913043478261,0.0,0.43478260869565216,0.47058823529411764,0.26,0,0.0,0.14275447570332478
0022401164,OKC,PHX,2025-04-09,35,27,7,0,0,5.4,0,0.29710144927536236,0.0,0.2608695652173913,0.38235294117647056,0.38,0,0.0,0.1344526854219949
0022401160,MIA,CHI,2025-04-09,24,26,8,0,1,6.1,1,0.34782608695652173,0.3333333333333333,0.30434782608695654,0.35294117647058826,0.16,1,0.0,0.3787433930093776
0022401159,DAL,LAL,2025-04-09,30,21,8,0,0,6.7,1,0.39130434782608703,0.3333333333333333,0.30434782608695654,0.20588235294117646,0.28,0,0.0,0.2210809889173061
0022401162,UTA,POR,2025-04-09,49,26,12,1,1,12.3,1,0.7971014492753624,0.3333333333333333,0.4782608695652174,0.35294117647058826,0.66,1,0.75,0.6184173060528558
0022401163,GSW,SAS,2025-04-09,42,34,7,0,1,9.8,0,0.6159420289855073,0.0,0.2608695652173913,0.5882352941176471,0.52,1,0.0,0.393693094629156
0022401166,LAC,HOU,2025-04-09,25,39,14,0,0,4.4,2,0.22463768115942034,0.6666666666666666,0.5652173913043478,0.7352941176470589,0.18,0,0.0,0.3217757885763001
0022401156,ORL,BOS,2025-04-09,20,23,11,0,0,3.2,0,0.13768115942028988,0.0,0.43478260869565216,0.2647058823529412,0.08,0,0.0,0.10725319693094629
0022401157,PHI,WAS,2025-04-09,45,26,9,0,0,6.013658536585366,0,0.34156945917285264,0.0,0.34782608695652173,0.35294117647058826,0.58,0,0.0,0.1435475640945668
0022401165,DEN,SAC,2025-04-09,38,29,8,0,1,5.7,1,0.31884057971014496,0.3333333333333333,0.30434782608695654,0.4411764705882353,0.44,1,0.0,0.3648712702472293
0022401155,SAS,LAC,2025-04-08,30,31,11,0,1,5.2,0,0.28260869565217395,0.0,0.43478260869565216,0.5,0.28,1,0.0,0.31426086956521737
0022401149,ATL,ORL,2025-04-08,46,28,9,0,0,6.2,1,0.355072463768116,0.3333333333333333,0.34782608695652173,0.4117647058823529,0.6,0,0.0,0.21914748508098894
0022401153,OKC,LAL,2025-04-08,41,36,8,0,1,8.2,1,0.5,0.3333333333333333,0.30434782608695654,0.6470588235294118,0.5,1,0.0,0.4368073316283035
0022401147,CHI,CLE,2025-04-08,30,40,13,0,0,4.0,0,0.19565217391304351,0.0,0.5217391304347826,0.7647058823529411,0.28,0,0.0,0.1733401534526854
0022401151,NYK,BOS,2025-04-08,38,30,1,1,1,11.4,0,0.7318840579710145,0.0,0.0,0.47058823529411764,0.44,1,0.75,0.5071240409207161
0022401154,GSW,PHX,2025-04-08,29,27,5,0,0,2.0,0,0.050724637681159424,0.0,0.17391304347826086,0.38235294117647056,0.26,0,0.0,0.05784398976982098
0022401150,NOP,BKN,2025-04-08,40,29,8,0,1,4.9,0,0.26086956521739135,0.0,0.30434782608695654,0.4411764705882353,0.48,1,0.0,0.27881329923273657
0022401148,IND,WAS,2025-04-08,43,20,4,0,1,8.0,0,0.48550724637681164,0.0,0.13043478260869565,0.17647058823529413,0.54,1,0.0,0.2993427109974424
0022401146,CHA,MEM,2025-04-08,36,29,12,0,0,2.6,0,0.09420289855072465,0.0,0.4782608695652174,0.4411764705882353,0.4,0,0.0,0.10020460358056267
0022401152,MIL,MIN,2025-04-08,35,25,10,0,1,5.6,1,0.3115942028985507,0.3333333333333333,0.391304347826087,0.3235294117647059,0.38,1,0.0,0.36262830349531117
0022401144,DET,SAC,2025-04-07,44,24,5,0,1,7.3,1,0.4347826086956522,0.3333333333333333,0.17391304347826086,0.29411764705882354,0.56,1,0.0,0.3659045183290708
0022401145,PHI,MIA,2025-04-07,31,28,12,0,0,6.9,0,0.40579710144927544,0.0,0.4782608695652174,0.4117647058823529,0.3,0,0.0,0.19574168797953967
0022401138,CLE,SAC,2025-04-06,31,24,13,0,1,8.2,0,0.5,0.0,0.5217391304347826,0.29411764705882354,0.3,1,0.0,0.3665856777493606
0022401142,IND,DEN,2025-04-06,34,23,11,0,1,8.5,1,0.5217391304347827,0.3333333333333333,0.43478260869565216,0.2647058823529412,0.36,1,0.0,0.42513725490196075
0022401136,ATL,UTA,2025-04-06,37,42,7,0,0,4.1,0,0.2028985507246377,0.0,0.2608695652173913,0.8235294117647058,0.42,0,0.0,0.14830946291560101
0022400617,NOP,MIL,2025-04-06,28,23,6,0,1,7.2,0,0.42753623188405804,0.0,0.21739130434782608,0.2647058823529412,0.24,1,0.0,0.3144705882352941
0022401134,BKN,TOR,2025-04-06,39,22,11,0,0,5.0,0,0.26811594202898553,0.0,0.43478260869565216,0.23529411764705882,0.46,0,0.0,0.12444245524296675
0022401143,GSW,HOU,2025-04-06,29,26,13,0,0,6.9,0,0.40579710144927544,0.0,0.5217391304347826,0.35294117647058826,0.26,0,0.0,0.19620716112531972
0022401140,PHX,NYK,2025-04-06,40,16,11,0,1,4.7,1,0.24637681159420294,0.3333333333333333,0.43478260869565216,0.058823529411764705,0.48,1,0.0,0.3159403239556692
0022401139,POR,SAS,2025-04-06,41,26,8,0,1,6.7,0,0.39130434782608703,0.0,0.30434782608695654,0.35294117647058826,0.5,1,0.0,0.3081202046035805
0022401137,BOS,WAS,2025-04-06,19,36,10,0,0,2.2,0,0.06521739130434784,0.0,0.391304347826087,0.6470588235294118,0.06,0,0.0,0.12040153452685423
0022401133,CHI,CHA,2025-04-06,45,24,5,0,0,4.0,0,0.19565217391304351,0.0,0.17391304347826086,0.29411764705882354,0.58,0,0.0,0.0764987212276215
0022401135,OKC,LAL,2025-04-06,32,34,7,0,0,2.4,0,0.07971014492753623,0.0,0.2608695652173913,0.5882352941176471,0.32,0,0.0,0.09282352941176471
0022401128,NYK,ATL,2025-04-05,31,29,7,0,0,2.3,0,0.07246376811594202,0.0,0.2608695652173913,0.4411764705882353,0.3,0,0.0,0.07694373401534527
0022401130,MIN,PHI,2025-04-05,38,23,14,0,1,7.5,0,0.44927536231884063,0.0,0.5652173913043478,0.2647058823529412,0.44,1,0.0,0.3457749360613811
0022401129,DET,MEM,2025-04-05,37,20,6,0,1,8.2,1,0.5,0.3333333333333333,0.21739130434782608,0.17647058823529413,0.42,1,0.0,0.3850528559249787
0022401131,MIA,MIL,2025-04-05,38,23,10,1,1,10.2,1,0.644927536231884,0.3333333333333333,0.391304347826087,0.2647058823529412,0.44,1,0.75,0.5662459505541347
0022401132,LAC,DAL,2025-04-05,40,18,16,0,0,3.7,0,0.17391304347826092,0.0,0.6521739130434783,0.11764705882352941,0.48,0,0.0,0.10515601023017904
0022401126,LAL,NOP,2025-04-04,40,30,10,0,0,5.5,0,0.30434782608695654,0.0,0.391304347826087,0.47058823529411764,0.48,0,0.0,0.15349360613810742
0022401121,TOR,DET,2025-04-04,38,25,13,0,0,5.6,0,0.3115942028985507,0.0,0.5217391304347826,0.3235294117647059,0.44,0,0.0,0.1560051150895141
0022401122,CHI,POR,2025-04-04,37,21,8,0,1,7.3,0,0.4347826086956522,0.0,0.30434782608695654,0.20588235294117646,0.42,1,0.0,0.3104578005115089
0022401120,BOS,PHX,2025-04-04,28,26,7,0,0,2.9,0,0.11594202898550725,0.0,0.2608695652173913,0.35294117647058826,0.24,0,0.0,0.08416368286445014
0022401119,UTA,IND,2025-04-04,41,28,10,0,0,6.6,0,0.3840579710144928,0.0,0.391304347826087,0.4117647058823529,0.5,0,0.0,0.1705242966751918
0022401124,CLE,SAS,2025-04-04,28,38,6,0,1,5.4,0,0.29710144927536236,0.0,0.21739130434782608,0.7058823529411765,0.24,1,0.0,0.31945780051150896
0022401127,LAC,DAL,2025-04-04,37,18,8,0,0,2.1,0,0.05797101449275363,0.0,0.30434782608695654,0.11764705882352941,0.42,0,0.0,0.03859079283887468
0022401125,GSW,DEN,2025-04-04,33,28,5,0,0,5.0,0,0.26811594202898553,0.0,0.17391304347826086,0.4117647058823529,0.34,0,0.0,0.12200255754475704
0022401123,HOU,OKC,2025-04-04,36,26,10,0,0,4.2,0,0.21014492753623193,0.0,0.391304347826087,0.35294117647058826,0.4,0,0.0,0.11746803069053709
0022401118,CHA,SAC,2025-04-04,47,24,7,0,0,2.9,0,0.11594202898550725,0.0,0.2608695652173913,0.29411764705882354,0.62,0,0.0,0.05928132992327366
0022401112,ORL,WAS,2025-04-03,32,23,10,0,0,4.9,1,0.26086956521739135,0.3333333333333333,0.391304347826087,0.2647058823529412,0.32,0,0.0,0.19452855924978685
0022401116,POR,TOR,2025-04-03,32,22,8,0,0,6.6,0,0.3840579710144928,0.0,0.30434782608695654,0.23529411764705882,0.32,0,0.0,0.15318158567774937
0022401113,BKN,MIN,2025-04-03,30,24,11,0,0,4.7,0,0.24637681159420294,0.0,0.43478260869565216,0.29411764705882354,0.28,0,0.0,0.13280306905370842
0022401115,PHI,MIL,2025-04-03,32,28,10,0,0,5.8,1,0.32608695652173914,0.3333333333333333,0.391304347826087,0.4117647058823529,0.32,0,0.0,0.22879965899403237
0022401114,MIA,MEM,2025-04-03,39,30,5,0,1,9.9,0,0.6231884057971014,0.0,0.17391304347826086,0.47058823529411764,0.46,1,0.0,0.3784066496163683
0022401117,GSW,LAL,2025-04-03,44,37,6,0,1,5.6,0,0.3115942028985507,0.0,0.21739130434782608,0.6764705882352942,0.56,1,0.0,0.3048644501278772
0022401108,DET,OKC,2025-04-02,44,20,11,0,1,5.9,0,0.33333333333333337,0.0,0.43478260869565216,0.17647058823529413,0.56,1,0.0,0.2831253196930946
0022401111,NOP,LAC,2025-04-02,30,17,8,0,0,4.6,0,0.2391304347826087,0.0,0.30434782608695654,0.08823529411764706,0.28,0,0.0,0.09699744245524297
0022401110,SAS,DEN,2025-04-02,29,30,8,0,1,7.5,0,0.44927536231884063,0.0,0.30434782608695654,0.47058823529411764,0.26,1,0.0,0.3492762148337596
0022401109,DAL,ATL,2025-04-02,35,30,14,0,1,9.5,1,0.5942028985507246,0.3333333333333333,0.5652173913043478,0.47058823529411764,0.38,1,0.0,0.47950809889173057
0022401104,CHA,IND,2025-04-02,31,28,9,0,0,6.013658536585366,0,0.34156945917285264,0.0,0.34782608695652173,0.4117647058823529,0.3,0,0.0,0.16342991703574328
0022401105,WAS,SAC,2025-04-02,37,27,6,0,1,6.1,0,0.34782608695652173,0.0,0.21739130434782608,0.38235294117647056,0.42,1,0.0,0.2933222506393861
0022401107,HOU,UTA,2025-04-02,32,29,15,0,0,2.7,0,0.10144927536231886,0.0,0.6086956521739131,0.4411764705882353,0.32,0,0.0,0.1194219948849105
0022401103,CLE,NYK,2025-04-02,37,23,11,0,0,5.2,0,0.28260869565217395,0.0,0.43478260869565216,0.2647058823529412,0.42,0,0.0,0.13373145780051152
0022401106,BOS,MIA,2025-04-02,30,26,5,0,0,4.9,0,0.26086956521739135,0.0,0.17391304347826086,0.35294117647058826,0.28,0,0.0,0.11694629156010232
0022401102,MIN,DEN,2025-04-01,56,31,13,2,1,15.1,1,1.0,0.3333333333333333,0.5217391304347826,0.5,0.8,1,0.95,0.7213405797101449
0022401099,TOR,CHI,2025-04-01,29,34,10,0,0,3.5,0,0.15942028985507248,0.0,0.391304347826087,0.5882352941176471,0.26,0,0.0,0.13278005115089514
0022401097,ATL,POR,2025-04-01,40,20,10,0,0,6.6,1,0.3840579710144928,0.3333333333333333,0.391304347826087,0.17647058823529413,0.48,0,0.0,0.21466155157715258
0022401098,NYK,PHI,2025-04-01,39,18,12,0,0,4.4,0,0.22463768115942034,0.0,0.4782608695652174,0.11764705882352941,0.46,0,0.0,0.10398209718670078
0022401100,MEM,GSW,2025-04-01,45,40,6,0,1,9.4,1,0.5869565217391305,0.3333333333333333,0.21739130434782608,0.7647058823529411,0.58,1,0.0,0.46196334185848253
0022401101,MIL,PHX,2025-04-01,41,35,8,0,1,5.1,2,0.2753623188405797,0.6666666666666666,0.30434782608695654,0.6176470588235294,0.5,1,0.0,0.43314151747655577
0022400988,ORL,SAS,2025-04-01,29,31,7,0,0,6.9,0,0.40579710144927544,0.0,0.2608695652173913,0.5,0.26,0,0.0,0.18482608695652175
0022401094,OKC,CHI,2025-03-31,32,39,8,0,0,2.1,0,0.05797101449275363,0.0,0.30434782608695654,0.7352941176470589,0.32,0,0.0,0.10535549872122763
0022401093,BOS,MEM,2025-03-31,27,32,5,0,0,6.3,0,0.3623188405797102,0.0,0.17391304347826086,0.5294117647058824,0.22,0,0.0,0.16802813299232738
0022401096,HOU,LAL,2025-03-31,35,26,5,0,1,8.0,0,0.48550724637681164,0.0,0.17391304347826086,0.35294117647058826,0.38,1,0.0,0.3293375959079284
0022401095,DAL,BKN,2025-03-31,42,30,12,0,1,9.3,0,0.5797101449275363,0.0,0.4782608695652174,0.47058823529411764,0.52,1,0.0,0.39279795396419437
0022401091,LAC,ORL,2025-03-31,36,15,7,0,1,6.4,1,0.36956521739130443,0.3333333333333333,0.2608695652173913,0.029411764705882353,0.4,1,0.0,0.33656436487638536
0022401092,MIA,WAS,2025-03-31,36,22,10,0,0,3.5,0,0.15942028985507248,0.0,0.391304347826087,0.23529411764705882,0.4,0,0.0,0.09048593350383631
0022401089,UTA,CHA,2025-03-31,29,29,7,0,1,7.6,0,0.4565217391304348,0.0,0.2608695652173913,0.4411764705882353,0.26,1,0.0,0.3441611253196931
0022401090,SAC,IND,2025-03-31,32,26,11,0,1,7.8,0,0.4710144927536232,0.0,0.43478260869565216,0.35294117647058826,0.32,1,0.0,0.3540767263427109
0022401081,LAC,CLE,2025-03-30,34,31,10,0,1,5.2,0,0.28260869565217395,0.0,0.391304347826087,0.5,0.36,1,0.0,0.30591304347826087
0022401084,DET,MIN,2025-03-30,48,24,11,0,0,6.3,1,0.3623188405797102,0.3333333333333333,0.43478260869565216,0.29411764705882354,0.64,0,0.0,0.2162523444160273
0022401087,TOR,PHI,2025-03-30,25,25,11,0,0,4.3,0,0.2173913043478261,0.0,0.43478260869565216,0.3235294117647059,0.18,0,0.0,0.13204859335038363
0022401082,NYK,POR,2025-03-30,29,19,10,0,0,6.4,0,0.36956521739130443,0.0,0.391304347826087,0.14705882352941177,0.26,0,0.0,0.1517058823529412
0022401085,CHA,NOP,2025-03-30,34,17,8,0,1,10.2,0,0.644927536231884,0.0,0.30434782608695654,0.08823529411764706,0.36,1,0.0,0.3647365728900256
0022401088,HOU,PHX,2025-03-30,36,28,17,0,0,2.4,0,0.07971014492753623,0.0,0.6956521739130435,0.4117647058823529,0.4,0,0.0,0.11465473145780049
0022401083,ATL,MIL,2025-03-30,53,29,10,0,0,4.0,1,0.19565217391304351,0.3333333333333333,0.391304347826087,0.4411764705882353,0.74,0,0.0,0.17161040068201194
0022401086,SAS,GSW,2025-03-30,35,37,8,0,0,2.1,0,0.05797101449275363,0.0,0.30434782608695654,0.6764705882352942,0.38,0,0.0,0.09647314578005116
0022401080,SAS,BOS,2025-03-29,34,31,4,0,0,5.0,0,0.26811594202898553,0.0,0.13043478260869565,0.5,0.36,0,0.0,0.12547826086956526
0022401077,DAL,CHI,2025-03-29,35,23,11,0,1,7.3,0,0.4347826086956522,0.0,0.43478260869565216,0.2647058823529412,0.38,1,0.0,0.331383631713555
0022401075,WAS,BKN,2025-03-29,38,27,7,0,1,6.013658536585366,0,0.34156945917285264,0.0,0.2608695652173913,0.38235294117647056,0.44,1,0.0,0.294793088391242
0022401074,ORL,SAC,2025-03-29,39,25,6,0,0,2.7,0,0.10144927536231886,0.0,0.21739130434782608,0.3235294117647059,0.46,0,0.0,0.06152685421994886
0022401076,PHI,MIA,2025-03-29,28,33,9,0,0,4.6,0,0.2391304347826087,0.0,0.34782608695652173,0.5588235294117647,0.24,0,0.0,0.15040409207161123
0022401078,MEM,LAL,2025-03-29,48,33,12,0,1,7.4,0,0.44202898550724645,0.0,0.4782608695652174,0.5588235294117647,0.64,1,0.0,0.3543171355498722
0022401079,IND,OKC,2025-03-29,33,31,7,0,0,4.1,0,0.2028985507246377,0.0,0.2608695652173913,0.5,0.34,0,0.0,0.11995652173913042
0022401068,BKN,LAC,2025-03-28,43,33,9,0,0,6.013658536585366,0,0.34156945917285264,0.0,0.34782608695652173,0.5588235294117647,0.54,0,0.0,0.16613579938868445
0022401073,UTA,DEN,2025-03-28,35,18,15,0,0,3.9,0,0.18840579710144925,0.0,0.6086956521739131,0.11764705882352941,0.38,0,0.0,0.11015601023017903
0022401070,MIL,NYK,2025-03-28,28,25,8,0,0,4.4,0,0.22463768115942034,0.0,0.30434782608695654,0.3235294117647059,0.24,0,0.0,0.11817902813299237
0022401072,GSW,NOP,2025-03-28,45,20,7,0,0,6.2,0,0.355072463768116,0.0,0.2608695652173913,0.17647058823529413,0.58,0,0.0,0.12125575447570336
0022401071,MIN,PHX,2025-03-28,34,37,13,0,0,3.3,0,0.14492753623188406,0.0,0.5217391304347826,0.6764705882352942,0.36,0,0.0,0.14529923273657291
0022401067,CLE,DET,2025-03-28,56,30,11,0,1,5.8,0,0.32608695652173914,0.0,0.43478260869565216,0.47058823529411764,0.8,1,0.0,0.2983631713554987
0022401069,TOR,CHA,2025-03-28,27,23,9,0,0,5.1,0,0.2753623188405797,0.0,0.34782608695652173,0.2647058823529412,0.22,0,0.0,0.1328618925831202
0022401061,WAS,IND,2025-03-27,34,38,9,0,0,2.5,0,0.08695652173913043,0.0,0.34782608695652173,0.7058823529411765,0.36,0,0.0,0.11345780051150896
0022401063,LAL,CHI,2025-03-27,34,31,8,0,1,8.0,1,0.48550724637681164,0.3333333333333333,0.30434782608695654,0.5,0.36,1,0.0,0.4247536231884058
0022401060,DAL,ORL,2025-03-27,37,16,6,0,0,6.2,0,0.355072463768116,0.0,0.21739130434782608,0.058823529411764705,0.42,0,0.0,0.11314322250639387
0022401064,OKC,MEM,2025-03-27,37,29,9,0,0,6.9,0,0.40579710144927544,0.0,0.34782608695652173,0.4411764705882353,0.42,0,0.0,0.17963938618925834
0022401065,HOU,UTA,2025-03-27,34,23,6,0,1,6.4,0,0.36956521739130443,0.0,0.21739130434782608,0.2647058823529412,0.36,1,0.0,0.29107928388746807
0022401066,POR,SAC,2025-03-27,43,26,9,0,0,3.1,1,0.13043478260869568,0.3333333333333333,0.34782608695652173,0.35294117647058826,0.54,0,0.0,0.14887382779198638
0022401059,CLE,SAS,2025-03-27,34,31,13,0,1,9.7,0,0.608695652173913,0.0,0.5217391304347826,0.5,0.36,1,0.0,0.4167826086956521
0022401062,ATL,MIA,2025-03-27,21,36,8,0,1,4.8,0,0.2536231884057971,0.0,0.30434782608695654,0.6470588235294118,0.1,1,0.0,0.31622762148337596
0022401053,PHI,WAS,2025-03-26,27,32,15,0,1,6.013658536585366,0,0.34156945917285264,0.0,0.6086956521739131,0.5294117647058824,0.22,1,0.0,0.3552815794398353
0022401054,TOR,BKN,2025-03-26,43,18,15,0,0,3.3,0,0.14492753623188406,0.0,0.6086956521739131,0.11764705882352941,0.54,0,0.0,0.08911253196930946
0022401055,IND,LAL,2025-03-26,38,32,10,0,1,9.0,1,0.5579710144927537,0.3333333333333333,0.391304347826087,0.5294117647058824,0.44,1,0.0,0.45412958226768974
0022401058,PHX,BOS,2025-03-26,36,35,12,0,0,2.9,0,0.11594202898550725,0.0,0.4782608695652174,0.6176470588235294,0.4,0,0.0,0.12437340153452685
0022401056,LAC,NYK,2025-03-26,35,29,7,0,0,5.2,0,0.28260869565217395,0.0,0.2608695652173913,0.4411764705882353,0.38,0,0.0,0.13598721227621485
0022401057,DEN,MIL,2025-03-26,26,32,15,0,1,6.8,1,0.3985507246376812,0.3333333333333333,0.6086956521739131,0.5294117647058824,0.2,1,0.0,0.44004262574595054
0022401046,SAS,DET,2025-03-25,38,29,7,0,0,2.7,0,0.10144927536231886,0.0,0.2608695652173913,0.4411764705882353,0.44,0,0.0,0.07863938618925831
0022401048,DAL,NYK,2025-03-25,34,16,12,0,0,4.6,1,0.2391304347826087,0.3333333333333333,0.4782608695652174,0.058823529411764705,0.36,0,0.0,0.17411423699914752
0022401045,CHA,ORL,2025-03-25,43,27,7,0,1,8.4,0,0.5144927536231885,0.0,0.2608695652173913,0.38235294117647056,0.54,1,0.0,0.3416700767263427
0022401050,MEM,UTA,2025-03-25,37,37,8,0,0,4.1,0,0.2028985507246377,0.0,0.30434782608695654,0.6764705882352942,0.42,0,0.0,0.1379514066496164
0022401051,POR,CLE,2025-03-25,33,29,13,0,0,7.4,0,0.44202898550724645,0.0,0.5217391304347826,0.4411764705882353,0.34,0,0.0,0.21190025575447574
0022401047,GSW,MIA,2025-03-25,29,26,8,0,0,3.6,0,0.16666666666666666,0.0,0.30434782608695654,0.35294117647058826,0.26,0,0.0,0.10272890025575449
0022401052,SAC,OKC,2025-03-25,33,42,6,0,0,4.3,0,0.2173913043478261,0.0,0.21739130434782608,0.8235294117647058,0.34,0,0.0,0.152309462915601
0022401049,ATL,HOU,2025-03-25,38,26,9,0,1,4.4,0,0.22463768115942034,0.0,0.34782608695652173,0.35294117647058826,0.44,1,0.0,0.2654680306905371
0022401043,MIL,PHX,2025-03-24,37,26,12,0,1,10.2,0,0.644927536231884,0.0,0.4782608695652174,0.35294117647058826,0.42,1,0.0,0.40559846547314576
