GAME_ID,TEAM1,TEAM2,DATE,PF,3PM,DUNKS,OT,CLUTCH,GEI,PERFORMANCES,norm_PF,norm_3PM,norm_DUNKS,norm_OT,norm_CLUTCH,norm_GEI,norm_PERFORMANCES,EI
0022401168,CLE,IND,2025-04-10,32,31,6,0,1,9.6,0,0.32,0.5,0.21739130434782608,0.0,1,0.6014492753623188,0.0,0.3912463768115942
0022401170,MIN,MEM,2025-04-10,47,38,7,0,0,4.4,2,0.62,0.7058823529411765,0.2608695652173913,0.0,0,0.22463768115942034,0.0,0.10900426257459508
0022401161,NOP,MIL,2025-04-10,38,33,12,0,0,4.7,0,0.44,0.5588235294117647,0.4782608695652174,0.0,0,0.24637681159420294,0.0,0.139999147485081
0022401158,CHA,TOR,2025-04-09,29,30,11,0,0,4.3,0,0.26,0.47058823529411764,0.43478260869565216,0.0,0,0.2173913043478261,0.0,0.13009462915601022
0022401164,OKC,PHX,2025-04-09,35,27,7,0,0,5.4,0,0.38,0.38235294117647056,0.2608695652173913,0.0,0,0.29710144927536236,0.0,0.1301901108269395
0022401160,MIA,CHI,2025-04-09,24,26,8,0,1,6.1,1,0.16,0.35294117647058826,0.30434782608695654,0.0,1,0.34782608695652173,0.25,0.37432097186700763
0022401159,DAL,LAL,2025-04-09,30,21,8,0,0,6.7,1,0.28,0.20588235294117646,0.30434782608695654,0.0,0,0.39130434782608703,0.25,0.2261854219948849
0022401162,UTA,POR,2025-04-09,49,26,12,1,1,12.3,2,0.66,0.35294117647058826,0.4782608695652174,0.9,1,0.7971014492753624,0.5,0.6764586530264279
0022401163,GSW,SAS,2025-04-09,42,34,7,0,1,9.8,0,0.52,0.5882352941176471,0.2608695652173913,0.0,1,0.6159420289855073,0.0,0.395078431372549
0022401166,LAC,HOU,2025-04-09,25,39,14,0,0,4.4,2,0.18,0.7352941176470589,0.5652173913043478,0.0,0,0.22463768115942034,0.5,0.28790963341858483
0022401156,ORL,BOS,2025-04-09,20,23,11,0,0,3.2,0,0.08,0.2647058823529412,0.43478260869565216,0.0,0,0.13768115942028988,0.0,0.10090196078431374
0022401157,PHI,WAS,2025-04-09,45,26,9,0,0,6.013658536585366,0,0.58,0.35294117647058826,0.34782608695652173,0.0,0,0.34156945917285264,0.0,0.14297897822968
0022401165,DEN,SAC,2025-04-09,38,29,8,0,1,5.7,1,0.44,0.4411764705882353,0.30434782608695654,0.0,1,0.31884057971014496,0.25,0.3545878090366581
0022401155,SAS,LAC,2025-04-08,30,31,11,0,1,5.2,1,0.28,0.5,0.43478260869565216,0.0,1,0.28260869565217395,0.25,0.36589130434782613
0022401149,ATL,ORL,2025-04-08,46,28,9,0,0,6.2,2,0.6,0.4117647058823529,0.34782608695652173,0.0,0,0.355072463768116,0.5,0.2746462063086105
0022401153,OKC,LAL,2025-04-08,41,36,8,0,1,8.2,1,0.5,0.6470588235294118,0.30434782608695654,0.0,1,0.5,0.25,0.42528772378516616
0022401147,CHI,CLE,2025-04-08,30,40,13,0,0,4.0,0,0.28,0.7647058823529411,0.5217391304347826,0.0,0,0.19565217391304351,0.0,0.14488746803069052
0022401151,NYK,BOS,2025-04-08,38,30,1,1,1,11.4,1,0.44,0.47058823529411764,0.0,0.9,1,0.7318840579710145,0.25,0.5601888320545609
0022401154,GSW,PHX,2025-04-08,29,27,5,0,0,2.0,0,0.26,0.38235294117647056,0.17391304347826086,0.0,0,0.050724637681159424,0.0,0.04126257459505542
0022401150,NOP,BKN,2025-04-08,40,29,8,0,1,4.9,0,0.48,0.4411764705882353,0.30434782608695654,0.0,1,0.26086956521739135,0.0,0.2697979539641943
0022401148,IND,WAS,2025-04-08,43,20,4,0,1,8.0,0,0.54,0.17647058823529413,0.13043478260869565,0.0,1,0.48550724637681164,0.0,0.31479454390451833
0022401146,CHA,MEM,2025-04-08,36,29,12,0,0,2.6,1,0.4,0.4411764705882353,0.4782608695652174,0.0,0,0.09420289855072465,0.25,0.14535592497868716
0022401152,MIL,MIN,2025-04-08,35,25,10,0,1,5.6,1,0.38,0.3235294117647059,0.391304347826087,0.0,1,0.3115942028985507,0.25,0.3578648763853367
0022401144,DET,SAC,2025-04-07,44,24,5,0,1,7.3,3,0.56,0.29411764705882354,0.17391304347826086,0.0,1,0.4347826086956522,0.75,0.4937710997442455
0022401145,PHI,MIA,2025-04-07,31,28,12,0,0,6.9,1,0.3,0.4117647058823529,0.4782608695652174,0.0,0,0.40579710144927544,0.25,0.25794330775788576
0022401138,CLE,SAC,2025-04-06,31,24,13,0,1,8.2,1,0.3,0.29411764705882354,0.5217391304347826,0.0,1,0.5,0.25,0.43937979539641936
0022401142,IND,DEN,2025-04-06,34,23,11,0,1,8.5,1,0.36,0.2647058823529412,0.43478260869565216,0.0,1,0.5217391304347827,0.25,0.4338222506393862
0022401136,ATL,UTA,2025-04-06,37,42,7,0,0,4.1,2,0.42,0.8235294117647058,0.2608695652173913,0.0,0,0.2028985507246377,0.5,0.24227791986359762
0022400617,NOP,MIL,2025-04-06,28,23,6,0,1,7.2,0,0.24,0.2647058823529412,0.21739130434782608,0.0,1,0.42753623188405804,0.0,0.32261210571184995
0022401134,BKN,TOR,2025-04-06,39,22,11,0,0,5.0,0,0.46,0.23529411764705882,0.43478260869565216,0.0,0,0.26811594202898553,0.0,0.1260835464620631
0022401143,GSW,HOU,2025-04-06,29,26,13,0,0,6.9,0,0.26,0.35294117647058826,0.5217391304347826,0.0,0,0.40579710144927544,0.0,0.19884995737425407
0022401140,PHX,NYK,2025-04-06,40,16,11,0,1,4.7,1,0.48,0.058823529411764705,0.43478260869565216,0.0,1,0.24637681159420294,0.25,0.3211513213981244
0022401139,POR,SAS,2025-04-06,41,26,8,0,1,6.7,0,0.5,0.35294117647058826,0.30434782608695654,0.0,1,0.39130434782608703,0.0,0.31003836317135547
0022401137,BOS,WAS,2025-04-06,19,36,10,0,0,2.2,0,0.06,0.6470588235294118,0.391304347826087,0.0,0,0.06521739130434784,0.0,0.09130946291560102
0022401133,CHI,CHA,2025-04-06,45,24,5,0,0,4.0,1,0.58,0.29411764705882354,0.17391304347826086,0.0,0,0.19565217391304351,0.25,0.1340754475703325
0022401135,OKC,LAL,2025-04-06,32,34,7,0,0,2.4,0,0.32,0.5882352941176471,0.2608695652173913,0.0,0,0.07971014492753623,0.0,0.06739727195225917
0022401128,NYK,ATL,2025-04-05,31,29,7,0,0,2.3,0,0.3,0.4411764705882353,0.2608695652173913,0.0,0,0.07246376811594202,0.0,0.0585080988917306
0022401130,MIN,PHI,2025-04-05,38,23,14,0,1,7.5,2,0.44,0.2647058823529412,0.5652173913043478,0.0,1,0.44927536231884063,0.5,0.48000341005967595
0022401129,DET,MEM,2025-04-05,37,20,6,0,1,8.2,2,0.42,0.17647058823529413,0.21739130434782608,0.0,1,0.5,0.5,0.45956265984654726
0022401131,MIA,MIL,2025-04-05,38,23,10,1,1,10.2,2,0.44,0.2647058823529412,0.391304347826087,0.9,1,0.644927536231884,0.5,0.621090366581415
0022401132,LAC,DAL,2025-04-05,40,18,16,0,0,3.7,0,0.48,0.11764705882352941,0.6521739130434783,0.0,0,0.17391304347826092,0.0,0.10796930946291564
0022401126,LAL,NOP,2025-04-04,40,30,10,0,0,5.5,1,0.48,0.47058823529411764,0.391304347826087,0.0,0,0.30434782608695654,0.25,0.20768158567774936
0022401121,TOR,DET,2025-04-04,38,25,13,0,0,5.6,1,0.44,0.3235294117647059,0.5217391304347826,0.0,0,0.3115942028985507,0.25,0.2179083546462063
0022401122,CHI,POR,2025-04-04,37,21,8,0,1,7.3,4,0.42,0.20588235294117646,0.30434782608695654,0.0,1,0.4347826086956522,1.0,0.5719028132992328
0022401120,BOS,PHX,2025-04-04,28,26,7,0,0,2.9,1,0.24,0.35294117647058826,0.2608695652173913,0.0,0,0.11594202898550725,0.25,0.13481372549019607
0022401119,UTA,IND,2025-04-04,41,28,10,0,0,6.6,0,0.5,0.4117647058823529,0.391304347826087,0.0,0,0.3840579710144928,0.0,0.1691389599317988
0022401124,CLE,SAS,2025-04-04,28,38,6,0,1,5.4,0,0.24,0.7058823529411765,0.21739130434782608,0.0,1,0.29710144927536236,0.0,0.2990187553282182
0022401127,LAC,DAL,2025-04-04,37,18,8,0,0,2.1,0,0.42,0.11764705882352941,0.30434782608695654,0.0,0,0.05797101449275363,0.0,0.035606990622335896
0022401125,GSW,DEN,2025-04-04,33,28,5,0,0,5.0,2,0.34,0.4117647058823529,0.17391304347826086,0.0,0,0.26811594202898553,0.5,0.23982011935208863
0022401123,HOU,OKC,2025-04-04,36,26,10,0,0,4.2,1,0.4,0.35294117647058826,0.391304347826087,0.0,0,0.21014492753623193,0.25,0.17282821824381928
0022401118,CHA,SAC,2025-04-04,47,24,7,0,0,2.9,0,0.62,0.29411764705882354,0.2608695652173913,0.0,0,0.11594202898550725,0.0,0.050372549019607846
0022401112,ORL,WAS,2025-04-03,32,23,10,0,0,4.9,2,0.32,0.2647058823529412,0.391304347826087,0.0,0,0.26086956521739135,0.5,0.25267007672634273
0022401116,POR,TOR,2025-04-03,32,22,8,0,0,6.6,1,0.32,0.23529411764705882,0.30434782608695654,0.0,0,0.3840579710144928,0.25,0.223119778346121
0022401113,BKN,MIN,2025-04-03,30,24,11,0,0,4.7,1,0.28,0.29411764705882354,0.43478260869565216,0.0,0,0.24637681159420294,0.25,0.1929160272804774
0022401115,PHI,MIL,2025-04-03,32,28,10,0,0,5.8,1,0.32,0.4117647058823529,0.391304347826087,0.0,0,0.32608695652173914,0.25,0.22034910485933507
0022401114,MIA,MEM,2025-04-03,39,30,5,0,1,9.9,1,0.46,0.47058823529411764,0.17391304347826086,0.0,1,0.6231884057971014,0.25,0.44853665814151744
0022401117,GSW,LAL,2025-04-03,44,37,6,0,1,5.6,1,0.56,0.6764705882352942,0.21739130434782608,0.0,1,0.3115942028985507,0.25,0.34912063086104
0022401108,DET,OKC,2025-04-02,44,20,11,0,1,5.9,0,0.56,0.17647058823529413,0.43478260869565216,0.0,1,0.33333333333333337,0.0,0.29096845694799656
0022401111,NOP,LAC,2025-04-02,30,17,8,0,0,4.6,0,0.28,0.08823529411764706,0.30434782608695654,0.0,0,0.2391304347826087,0.0,0.10454219948849106
0022401110,SAS,DEN,2025-04-02,29,30,8,0,1,7.5,1,0.26,0.47058823529411764,0.30434782608695654,0.0,1,0.44927536231884063,0.25,0.4107105711849957
0022401109,DAL,ATL,2025-04-02,35,30,14,0,1,9.5,1,0.38,0.47058823529411764,0.5652173913043478,0.0,1,0.5942028985507246,0.25,0.4815221653878943
0022401104,CHA,IND,2025-04-02,31,28,9,0,0,6.013658536585366,0,0.3,0.4117647058823529,0.34782608695652173,0.0,0,0.34156945917285264,0.0,0.1599201547002682
0022401105,WAS,SAC,2025-04-02,37,27,6,0,1,6.1,0,0.42,0.38235294117647056,0.21739130434782608,0.0,1,0.34782608695652173,0.0,0.2915959079283887
0022401107,HOU,UTA,2025-04-02,32,29,15,0,0,2.7,0,0.32,0.4411764705882353,0.6086956521739131,0.0,0,0.10144927536231886,0.0,0.10243563512361469
0022401103,CLE,NYK,2025-04-02,37,23,11,0,0,5.2,0,0.42,0.2647058823529412,0.43478260869565216,0.0,0,0.28260869565217395,0.0,0.13462659846547317
0022401106,BOS,MIA,2025-04-02,30,26,5,0,0,4.9,0,0.28,0.35294117647058826,0.17391304347826086,0.0,0,0.26086956521739135,0.0,0.11234271099744249
0022401102,MIN,DEN,2025-04-01,56,31,13,1,1,15.1,2,0.8,0.5,0.5217391304347826,0.9,1,1.0,0.5,0.7521739130434782
0022401099,TOR,CHI,2025-04-01,29,34,10,0,0,3.5,0,0.26,0.5882352941176471,0.391304347826087,0.0,0,0.15942028985507248,0.0,0.11133930093776641
0022401097,ATL,POR,2025-04-01,40,20,10,0,0,6.6,2,0.48,0.17647058823529413,0.391304347826087,0.0,0,0.3840579710144928,0.5,0.2833742540494459
0022401098,NYK,PHI,2025-04-01,39,18,12,0,0,4.4,0,0.46,0.11764705882352941,0.4782608695652174,0.0,0,0.22463768115942034,0.0,0.10933162830349531
0022401100,MEM,GSW,2025-04-01,45,40,6,0,1,9.4,2,0.58,0.7647058823529411,0.21739130434782608,0.0,1,0.5869565217391305,0.5,0.5114092071611253
0022401101,MIL,PHX,2025-04-01,41,35,8,0,1,5.1,2,0.5,0.6176470588235294,0.30434782608695654,0.0,1,0.2753623188405797,0.5,0.407693947144075
0022400988,ORL,SAS,2025-04-01,29,31,7,0,0,6.9,0,0.26,0.5,0.2608695652173913,0.0,0,0.40579710144927544,0.0,0.1801159420289855
0022401094,OKC,CHI,2025-03-31,32,39,8,0,0,2.1,0,0.32,0.7352941176470589,0.30434782608695654,0.0,0,0.05797101449275363,0.0,0.07148934356351237
0022401093,BOS,MEM,2025-03-31,27,32,5,0,0,6.3,0,0.22,0.5294117647058824,0.17391304347826086,0.0,0,0.3623188405797102,0.0,0.15967348678601878
0022401096,HOU,LAL,2025-03-31,35,26,5,0,1,8.0,0,0.38,0.35294117647058826,0.17391304347826086,0.0,1,0.48550724637681164,0.0,0.33596589940323957
0022401095,DAL,BKN,2025-03-31,42,30,12,0,1,9.3,0,0.52,0.47058823529411764,0.4782608695652174,0.0,1,0.5797101449275363,0.0,0.39825404944586523
0022401091,LAC,ORL,2025-03-31,36,15,7,0,1,6.4,2,0.4,0.029411764705882353,0.2608695652173913,0.0,1,0.36956521739130443,0.5,0.41190537084398976
0022401092,MIA,WAS,2025-03-31,36,22,10,0,0,3.5,1,0.4,0.23529411764705882,0.391304347826087,0.0,0,0.15942028985507248,0.25,0.14919224211423698
0022401089,UTA,CHA,2025-03-31,29,29,7,0,1,7.6,0,0.26,0.4411764705882353,0.2608695652173913,0.0,1,0.4565217391304348,0.0,0.34492838874680304
0022401090,SAC,IND,2025-03-31,32,26,11,0,1,7.8,0,0.32,0.35294117647058826,0.43478260869565216,0.0,1,0.4710144927536232,0.0,0.3599803921568627
0022401081,LAC,CLE,2025-03-30,34,31,10,0,1,5.2,0,0.36,0.5,0.391304347826087,0.0,1,0.28260869565217395,0.0,0.2950434782608696
0022401084,DET,MIN,2025-03-30,48,24,11,0,0,6.3,1,0.64,0.29411764705882354,0.43478260869565216,0.0,0,0.3623188405797102,0.25,0.21549573742540495
0022401087,TOR,PHI,2025-03-30,25,25,11,0,0,4.3,0,0.18,0.3235294117647059,0.43478260869565216,0.0,0,0.2173913043478261,0.0,0.12674168797953964
0022401082,NYK,POR,2025-03-30,29,19,10,0,0,6.4,0,0.26,0.14705882352941177,0.391304347826087,0.0,0,0.36956521739130443,0.0,0.16283120204603582
0022401085,CHA,NOP,2025-03-30,34,17,8,0,1,10.2,0,0.36,0.08823529411764706,0.30434782608695654,0.0,1,0.644927536231884,0.0,0.39257118499573734
0022401088,HOU,PHX,2025-03-30,36,28,17,0,0,2.4,0,0.4,0.4117647058823529,0.6956521739130435,0.0,0,0.07971014492753623,0.0,0.09805200341005967
0022401083,ATL,MIL,2025-03-30,53,29,10,0,0,4.0,2,0.74,0.4411764705882353,0.391304347826087,0.0,0,0.19565217391304351,0.5,0.2176675191815857
0022401086,SAS,GSW,2025-03-30,35,37,8,0,0,2.1,0,0.38,0.6764705882352942,0.30434782608695654,0.0,0,0.05797101449275363,0.0,0.06554816709292413
0022401080,SAS,BOS,2025-03-29,34,31,4,0,0,5.0,0,0.36,0.5,0.13043478260869565,0.0,0,0.26811594202898553,0.0,0.11388405797101452
0022401077,DAL,CHI,2025-03-29,35,23,11,0,1,7.3,0,0.38,0.2647058823529412,0.43478260869565216,0.0,1,0.4347826086956522,0.0,0.3398874680306906
0022401075,WAS,BKN,2025-03-29,38,27,7,0,1,6.013658536585366,0,0.44,0.38235294117647056,0.2608695652173913,0.0,1,0.34156945917285264,0.0,0.29275391429106107
0022401074,ORL,SAC,2025-03-29,39,25,6,0,0,2.7,0,0.46,0.3235294117647059,0.21739130434782608,0.0,0,0.10144927536231886,0.0,0.050422847399829496
0022401076,PHI,MIA,2025-03-29,28,33,9,0,0,4.6,0,0.24,0.5588235294117647,0.34782608695652173,0.0,0,0.2391304347826087,0.0,0.13441943734015344
0022401078,MEM,LAL,2025-03-29,48,33,12,0,1,7.4,1,0.64,0.5588235294117647,0.4782608695652174,0.0,1,0.44202898550724645,0.25,0.41097740835464625
0022401079,IND,OKC,2025-03-29,33,31,7,0,0,4.1,1,0.34,0.5,0.2608695652173913,0.0,0,0.2028985507246377,0.25,0.1676014492753623
0022401068,BKN,LAC,2025-03-28,43,33,9,0,0,6.013658536585366,0,0.54,0.5588235294117647,0.34782608695652173,0.0,0,0.34156945917285264,0.0,0.15527309587673882
0022401073,UTA,DEN,2025-03-28,35,18,15,0,0,3.9,0,0.38,0.11764705882352941,0.6086956521739131,0.0,0,0.18840579710144925,0.0,0.113693947144075
0022401070,MIL,NYK,2025-03-28,28,25,8,0,0,4.4,1,0.24,0.3235294117647059,0.30434782608695654,0.0,0,0.22463768115942034,0.25,0.17573444160272805
0022401072,GSW,NOP,2025-03-28,45,20,7,0,0,6.2,0,0.58,0.17647058823529413,0.2608695652173913,0.0,0,0.355072463768116,0.0,0.13018584825234444
0022401071,MIN,PHX,2025-03-28,34,37,13,0,0,3.3,0,0.36,0.6764705882352942,0.5217391304347826,0.0,0,0.14492753623188406,0.0,0.11872208013640238
0022401067,CLE,DET,2025-03-28,56,30,11,0,1,5.8,1,0.8,0.47058823529411764,0.43478260869565216,0.0,1,0.32608695652173914,0.25,0.35363810741687973
0022401069,TOR,CHA,2025-03-28,27,23,9,0,0,5.1,0,0.22,0.2647058823529412,0.34782608695652173,0.0,0,0.2753623188405797,0.0,0.1333947144075021
0022401061,WAS,IND,2025-03-27,34,38,9,0,0,2.5,0,0.36,0.7058823529411765,0.34782608695652173,0.0,0,0.08695652173913043,0.0,0.08251150895140665
0022401063,LAL,CHI,2025-03-27,34,31,8,0,1,8.0,1,0.36,0.5,0.30434782608695654,0.0,1,0.48550724637681164,0.25,0.41986231884057973
0022401060,DAL,ORL,2025-03-27,37,16,6,0,0,6.2,1,0.42,0.058823529411764705,0.21739130434782608,0.0,0,0.355072463768116,0.25,0.19045566922421145
0022401064,OKC,MEM,2025-03-27,37,29,9,0,0,6.9,1,0.42,0.4411764705882353,0.34782608695652173,0.0,0,0.40579710144927544,0.25,0.24037041773231035
0022401065,HOU,UTA,2025-03-27,34,23,6,0,1,6.4,0,0.36,0.2647058823529412,0.21739130434782608,0.0,1,0.36956521739130443,0.0,0.29632225063938616
0022401066,POR,SAC,2025-03-27,43,26,9,0,0,3.1,2,0.54,0.35294117647058826,0.34782608695652173,0.0,0,0.13043478260869568,0.5,0.19608184143222507
0022401059,CLE,SAS,2025-03-27,34,31,13,0,1,9.7,0,0.36,0.5,0.5217391304347826,0.0,1,0.608695652173913,0.0,0.42221739130434777
0022401062,ATL,MIA,2025-03-27,21,36,8,0,1,4.8,1,0.1,0.6470588235294118,0.30434782608695654,0.0,1,0.2536231884057971,0.25,0.3590558397271952
0022401053,PHI,WAS,2025-03-26,27,32,15,0,1,6.013658536585366,0,0.22,0.5294117647058824,0.6086956521739131,0.0,1,0.34156945917285264,0.0,0.3458894641631839
0022401054,TOR,BKN,2025-03-26,43,18,15,0,0,3.3,0,0.54,0.11764705882352941,0.6086956521739131,0.0,0,0.14492753623188406,0.0,0.09047655583972719
0022401055,IND,LAL,2025-03-26,38,32,10,0,1,9.0,2,0.44,0.5294117647058824,0.391304347826087,0.0,1,0.5579710144927537,0.5,0.5138908780903666
0022401058,PHX,BOS,2025-03-26,36,35,12,0,0,2.9,0,0.4,0.6176470588235294,0.4782608695652174,0.0,0,0.11594202898550725,0.0,0.09928815004262574
0022401056,LAC,NYK,2025-03-26,35,29,7,0,0,5.2,1,0.38,0.4411764705882353,0.2608695652173913,0.0,0,0.28260869565217395,0.25,0.19055882352941178
0022401057,DEN,MIL,2025-03-26,26,32,15,0,1,6.8,1,0.2,0.5294117647058824,0.6086956521739131,0.0,1,0.3985507246376812,0.25,0.4293329070758738
0022401046,SAS,DET,2025-03-25,38,29,7,0,0,2.7,0,0.44,0.4411764705882353,0.2608695652173913,0.0,0,0.10144927536231886,0.0,0.0616530264279625
0022401048,DAL,NYK,2025-03-25,34,16,12,0,0,4.6,3,0.36,0.058823529411764705,0.4782608695652174,0.0,0,0.2391304347826087,0.75,0.303962915601023
0022401045,CHA,ORL,2025-03-25,43,27,7,0,1,8.4,0,0.54,0.38235294117647056,0.2608695652173913,0.0,1,0.5144927536231885,0.0,0.3482770673486786
0022401050,MEM,UTA,2025-03-25,37,37,8,0,0,4.1,0,0.42,0.6764705882352942,0.30434782608695654,0.0,0,0.2028985507246377,0.0,0.11427280477408354
0022401051,POR,CLE,2025-03-25,33,29,13,0,0,7.4,0,0.34,0.4411764705882353,0.5217391304347826,0.0,0,0.44202898550724645,0.0,0.21194288150042628
0022401047,GSW,MIA,2025-03-25,29,26,8,0,0,3.6,0,0.26,0.35294117647058826,0.30434782608695654,0.0,0,0.16666666666666666,0.0,0.0934151747655584
0022401052,SAC,OKC,2025-03-25,33,42,6,0,0,4.3,0,0.34,0.8235294117647058,0.21739130434782608,0.0,0,0.2173913043478261,0.0,0.12200255754475704
0022401049,ATL,HOU,2025-03-25,38,26,9,0,1,4.4,0,0.44,0.35294117647058826,0.34782608695652173,0.0,1,0.22463768115942034,0.0,0.2590528559249787
0022401043,MIL,PHX,2025-03-24,37,26,12,0,1,10.2,1,0.42,0.35294117647058826,0.4782608695652174,0.0,1,0.644927536231884,0.25,0.4826977834612105
0022401042,DEN,CHI,2025-03-24,33,28,15,0,0,7.5,2,0.34,0.4117647058823529,0.6086956521739131,0.0,0,0.44927536231884063,0.5,0.3467041773231031
0022401038,ORL,LAL,2025-03-24,38,25,3,0,0,5.1,1,0.44,0.3235294117647059,0.08695652173913043,0.0,0,0.2753623188405797,0.25,0.16174893435635124
0022401039,WAS,TOR,2025-03-24,42,21,11,0,0,7.9,0,0.52,0.20588235294117646,0.43478260869565216,0.0,0,0.47826086956521746,0.0,0.19516368286445013
